,product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,product_category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep
227,1087,2023-10-24,bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob
228,1096,2023-08-02,bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob
229,1097,2023-09-24,alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice
230,1001,2023-09-14,eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve
231,1019,2023-10-29,david,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David
232,1002,2023-04-11,bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob
233,1053,2023-12-12,alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice
234,1044,2023-04-20,charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie
235,1090,2023-07-01,david,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David
236,1032,2023-11-09,bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob
237,1070,2023-01-01,eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve
238,1032,2023-11-15,alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice
239,1068,2023-02-24,bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob
240,1055,2023-05-29,eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve
241,1075,2023-11-05,bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob
242,1056,2023-05-17,david,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David
243,1017,2023-07-21,david,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David
244,1038,2023-11-09,david,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David
245,1024,2023-04-27,alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice
246,1069,2023-06-03,david,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David
247,1098,2023-10-18,eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve
248,1070,2023-03-04,bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob
249,1086,2023-09-01,charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie
250,1011,2023-01-25,eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve
251,1016,2023-03-31,eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve
252,1097,2023-03-16,david,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David
253,1073,2023-10-21,alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice
254,1059,2023-07-29,bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob
255,1070,2023-12-13,alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice
256,1080,2023-01-17,bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob
257,1093,2023-05-08,bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob
258,1003,2023-12-30,alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice
259,1020,2023-09-08,eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve
260,1059,2023-06-28,bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob
261,1036,2023-07-01,alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice
262,1019,2023-06-01,bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob
263,1090,2023-01-25,charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie
264,1067,2023-06-29,eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve
265,1019,2023-07-17,david,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David
266,1020,2023-12-10,bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob
267,1096,2023-06-10,charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie
268,1071,2023-06-26,david,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David
269,1052,2023-10-12,david,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David
270,1033,2023-03-04,bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob
271,1040,2023-05-30,alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice
272,1039,2023-06-03,bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob
273,1082,2023-06-05,charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie
274,1001,2023-02-18,david,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David
275,1011,2023-12-03,bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob
276,1092,2023-03-25,alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice
277,1057,2023-12-27,bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob
278,1089,2023-06-26,eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve
279,1050,2023-05-28,alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice
280,1023,2023-04-28,charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie
281,1031,2023-12-08,david,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David
282,1094,2023-03-04,bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob
283,1042,2023-07-08,alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice
284,1099,2023-12-26,eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve
285,1007,2023-02-18,alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice
286,1016,2023-11-23,eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve
287,1090,2023-09-14,charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,West-Charlie
288,1060,2023-08-12,david,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,North-David
289,1002,2023-05-21,charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,West-Charlie
290,1001,2023-08-03,bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,West-Bob
291,1048,2023-07-30,alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,North-Alice
292,1012,2023-11-14,eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,North-Eve
293,1069,2023-02-01,eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,North-Eve
294,1037,2023-06-07,alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,South-Alice
295,1032,2023-10-12,alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice
296,1009,2023-11-01,bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob
297,1099,2023-10-13,charlie,North,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,North-Charlie
298,1019,2023-05-24,eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve
299,1048,2023-01-19,bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob
300,1080,2023-01-18,charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie
301,1003,2023-09-14,bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob
302,1020,2023-03-19,eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve
303,1024,2023-06-24,alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice
304,1054,2023-07-13,alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice
305,1033,2023-04-23,charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie
306,1024,2023-04-24,david,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David
307,1075,2023-08-10,charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie
308,1072,2023-06-15,david,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David
309,1036,2023-11-15,bob,West,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,West-Bob
310,1038,2023-05-12,bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob
311,1084,2023-09-21,eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve
312,1099,2023-02-24,david,East,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David
313,1089,2023-12-25,eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve
314,1099,2023-05-11,alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice
315,1025,2023-10-15,david,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David
316,1093,2023-09-23,charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie
317,1018,2024-01-01,alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice
318,1082,2023-06-11,alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice
319,1066,2023-03-28,charlie,North,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,North-Charlie
320,1054,2023-02-24,alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice
321,1035,2023-10-15,david,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David
322,1080,2023-06-27,eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve
323,1061,2023-12-15,alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice
324,1041,2023-01-08,david,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David
325,1100,2023-11-17,bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob
326,1033,2023-11-09,david,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David
327,1068,2023-09-04,eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve
328,1033,2023-11-19,david,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David
329,1014,2023-09-12,charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie
330,1021,2023-11-24,eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve
331,1048,2023-02-23,bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob
332,1020,2023-09-06,charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie
333,1008,2023-08-27,david,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David
334,1007,2023-08-17,eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve
335,1067,2023-03-08,bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob
336,1017,2023-02-20,charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie
337,1033,2023-04-07,bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob
338,1048,2023-04-02,david,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David
339,1076,2023-09-21,bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob
340,1059,2023-10-18,alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice
341,1086,2023-04-06,charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie
342,1022,2023-03-29,bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob
343,1030,2023-03-19,david,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David
344,1038,2023-10-15,david,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David
345,1051,2023-04-30,bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob
346,1054,2023-10-29,david,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David
347,1008,2023-06-14,eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve
348,1027,2023-07-01,eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve
349,1027,2023-08-11,eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve
350,1098,2023-11-07,alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice
351,1021,2023-01-07,bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob
352,1030,2023-11-26,alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice
353,1097,2023-09-20,david,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David
354,1028,2023-06-10,alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice
355,1064,2023-05-31,david,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David
356,1097,2023-03-26,david,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David
357,1069,2023-05-27,charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie
358,1061,2023-04-22,eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve
359,1048,2023-02-05,david,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David
360,1019,2023-10-12,charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie
361,1004,2023-07-07,eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve
362,1035,2023-03-23,david,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David
363,1064,2023-01-02,david,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David
364,1049,2023-10-30,alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice
365,1017,2023-07-16,alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice
366,1044,2023-01-11,eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve
367,1092,2023-08-22,david,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David
368,1030,2023-07-14,bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob
369,1093,2023-04-29,alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice
370,1046,2023-01-20,eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve
371,1006,2023-09-18,david,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David
372,1099,2023-10-20,david,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David
373,1037,2023-09-13,bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob
374,1024,2023-08-10,eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve
375,1093,2023-08-14,david,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David
376,1046,2023-02-22,alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice
377,1053,2023-12-21,bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob
378,1095,2023-12-08,eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve
379,1099,2023-12-30,bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob
380,1060,2023-10-07,alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice
381,1097,2023-03-22,eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve
382,1063,2023-07-21,bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob
383,1085,2023-06-07,charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie
384,1032,2023-04-30,alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice
385,1087,2023-02-28,alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice
386,1033,2023-08-03,alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice
387,1067,2023-05-08,charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie
388,1018,2023-08-12,charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie
389,1025,2023-07-28,david,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David
390,1095,2023-04-25,bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob
391,1054,2023-07-28,david,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David
392,1058,2023-01-14,bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob
393,1067,2023-01-09,charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie
394,1046,2023-02-09,charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie
395,1024,2023-08-25,david,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David
396,1032,2023-10-08,eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve
397,1047,2023-12-25,david,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David
398,1086,2023-07-20,bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob
399,1023,2023-09-03,david,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David
400,1066,2023-10-05,alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice
401,1027,2023-08-23,bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob
402,1002,2023-01-04,bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob
403,1090,2023-06-03,eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve
404,1017,2023-01-29,charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie
405,1033,2023-04-19,bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob
406,1009,2023-04-08,charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie
407,1043,2023-08-03,david,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David
408,1048,2023-10-20,alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice
409,1039,2023-03-16,eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve
410,1093,2023-11-22,charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie
411,1042,2023-05-26,bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob
412,1026,2023-05-08,charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie
413,1099,2023-12-07,bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob
414,1050,2023-02-11,charlie,West,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie
415,1025,2023-12-22,bob,South,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob
416,1024,2023-02-10,david,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David
417,1013,2023-02-03,bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob
418,1060,2023-01-17,bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob
419,1007,2023-06-14,alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice
420,1057,2023-06-02,bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob
421,1036,2023-03-17,alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice
422,1045,2023-03-28,eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve
423,1020,2023-04-27,alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice
424,1065,2023-12-28,david,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David
425,1008,2023-12-08,alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice
426,1016,2023-01-27,eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve
427,1014,2023-11-09,david,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David
428,1076,2023-10-14,charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie
429,1087,2023-05-14,charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie
430,1015,2023-08-07,alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice
431,1092,2023-06-17,alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice
432,1098,2023-04-08,eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve
433,1066,2023-09-25,eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve
434,1032,2023-08-25,bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob
435,1087,2023-11-05,eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve
436,1063,2023-06-22,bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob
437,1086,2023-07-09,david,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David
438,1051,2023-05-02,alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice
439,1025,2023-02-15,david,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David
440,1058,2023-03-05,eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve
441,1063,2023-05-10,david,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David
442,1062,2023-11-06,david,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David
443,1022,2023-12-29,david,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David
444,1058,2023-07-12,eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve
445,1058,2023-11-03,david,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David
446,1086,2023-06-30,bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0.0,Cash,Retail,North-Bob
447,1049,2023-10-19,eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve
448,1052,2023-10-09,david,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David
449,1042,2023-01-29,eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve
450,1070,2023-05-29,charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie
451,1015,2023-09-24,bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob
452,1054,2023-10-23,david,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David
453,1060,2023-01-11,charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie
454,1097,2023-06-13,charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie
455,1008,2023-04-23,eve,North,9154.03,35,Clothing,600.2,1059.8200000000002,Returning,0.29,Bank Transfer,Retail,North-Eve
